68.456,112.39,153.06
118.82,193.76,84.693
147.16,160.71,77.936
105.49,147.01,85.874
161.97,163.32,103.69
35.187,128.06,85.121
65.565,130.19,108.5
128.98,120.68,117.64
140.19,101.04,88.066
27.554,172.1,70.118
