,,,,,,,,,,
,24.028,52.268,83.222,75.694,129.63,91.729,77.712,126.45,76.711,102.86
,24.995,52.911,82.273,76.007,128.66,90.837,77.317,125.49,76.348,102.22
,25.967,53.631,81.307,75.007,127.7,89.944,77.18,124.53,77.001,101.59
,26.945,54.555,80.584,75.224,126.75,89.108,77.312,123.57,77.493,100.94
,27.892,55.277,79.596,76.083,125.78,88.2,76.838,122.61,76.63,100.32
,28.852,54.346,78.597,75.937,124.82,87.306,76.338,121.64,76.542,99.661
,29.809,54.948,77.645,75.224,123.85,86.393,75.838,120.68,76.659,99.048
,30.777,54.769,77.638,75.452,122.9,85.578,76.834,119.72,76.735,98.415
,31.726,55.42,76.732,75.019,121.94,84.674,76.699,118.76,76.726,97.763
,32.702,56.045,77.122,74.592,120.99,83.857,76.203,117.8,77.224,97.106
,33.619,56.665,77.372,74.693,120.03,82.962,75.897,116.83,77.713,96.472
,34.575,57.282,77.46,74.923,119.06,82.032,76.626,115.87,78.06,95.801
,35.542,58.006,77.307,75.608,118.1,82.464,76.967,114.91,78.364,95.184
,36.494,58.851,77.494,75.883,117.14,81.666,77.406,113.95,77.844,94.554
,37.466,59.644,76.748,75.335,116.18,80.832,77.903,112.99,78.312,93.892
,38.439,59.368,76.178,75.825,115.22,79.918,78.336,112.03,78.22,93.27
,39.402,58.86,76.299,74.857,114.26,80.17,77.405,111.07,77.452,92.656
,40.367,59.636,75.898,75.14,113.29,79.201,77.312,110.1,77.259,92.032
,41.351,59.4,75.596,74.768,112.34,78.317,77.536,109.15,77.362,91.403
,42.304,60.346,75.657,75.767,111.37,78.415,77.524,108.18,77.233,90.753
,43.303,61.312,76.196,76.246,110.43,78.862,78.022,107.24,77.488,90.059
,44.296,62.112,76.147,75.422,109.47,79.05,78.386,106.28,77.518,89.439
,45.283,62.868,75.803,75.477,108.51,78.85,77.466,105.32,77.13,88.784
,46.272,63.615,75.212,74.857,107.55,78.583,76.618,104.35,76.682,88.131
,47.27,64.505,74.57,74.315,106.59,77.707,77.113,103.42,76.905,87.417
,48.268,65.062,75.55,74.79,105.66,78.147,76.797,102.46,77.083,86.737
,49.268,65.928,75.796,75.473,104.72,78.603,77.2,101.52,76.668,86.035
,50.268,66.721,75.325,75.326,103.78,77.644,77.57,100.58,77.561,85.391
,51.268,67.57,74.859,75.534,102.83,77.543,77.772,99.638,77.472,84.65
,52.267,68.408,75.528,76.034,101.89,77.645,78.197,98.704,77.696,83.98
,53.259,69.151,75.215,76.273,100.97,78.06,78.653,97.779,78.149,83.336
,54.254,68.976,74.558,76.641,100.04,77.512,79.02,96.855,78.555,82.617
,55.24,68.477,73.821,75.869,99.097,77.164,79.059,95.918,78.581,81.962
,56.239,68.836,73.065,74.869,98.164,77.017,79.125,94.988,78.612,81.297
,57.179,68.715,72.331,75.518,97.235,76.983,79.123,94.061,78.522,80.536
,58.105,68.399,71.536,74.693,96.304,77.035,78.971,93.134,78.269,79.802
,58.105,69.169,70.753,73.848,95.376,77.182,78.73,92.209,77.9,79.463
,59.036,68.211,71.036,73.05,94.453,76.74,78.512,91.291,77.56,79.138
,59.992,68.211,71.782,73.651,93.511,76.495,78.13,90.349,77.098,78.728
,60.936,69.19,72.454,74.396,92.584,76.474,77.714,89.41,76.859,78.296
,61.834,69.616,71.715,73.571,91.656,76.748,77.275,88.485,76.421,77.882
,61.834,69.82,70.917,72.655,90.735,76.923,76.78,87.573,76.001,77.409
,61.834,69.806,71.149,71.943,89.807,76.93,76.295,86.648,75.646,76.936
,61.834,69.806,71.268,71.205,88.875,76.774,76.112,85.722,75.848,76.476
,62.744,69.242,70.993,70.33,87.943,76.563,75.673,84.798,75.341,76.285
,63.68,69.242,70.642,70.614,87.017,76.249,75.181,83.875,75.292,75.812
,63.68,69.242,70.642,70.614,86.08,75.808,74.683,82.944,75.45,75.315
,63.68,69.242,70.642,70.614,85.15,75.395,74.778,82.016,74.466,74.833
,63.68,69.242,70.642,70.614,84.216,74.954,74.4,81.074,74.568,74.344
,63.68,69.242,70.642,70.614,83.283,74.499,74.205,80.132,74.565,73.852
,63.68,69.242,70.642,70.614,82.359,74.098,73.536,79.191,74.528,73.355
,63.68,69.242,70.642,70.614,81.433,73.668,73.253,78.261,74.576,72.855
,63.68,69.242,70.642,70.614,80.501,73.367,72.621,77.323,74.401,72.749
,63.68,68.88,70.143,70.492,79.573,73.128,71.987,76.393,74.196,72.297
,63.68,68.88,70.143,70.492,78.641,72.798,71.508,75.498,74.078,71.892
,63.68,68.88,70.143,70.492,77.701,72.496,71.169,74.561,73.88,71.443
,63.68,68.88,70.143,70.492,76.765,72.155,71.084,73.631,73.664,71.014
,63.68,68.88,70.143,70.492,75.821,71.797,70.941,72.692,73.4,70.562
,63.68,68.88,70.143,70.492,75.821,71.797,70.941,72.692,73.4,70.562
